conversion_flag,user_pseudo_id,device_category,operating_system,platform,city,browser,traffic_source,device_brand,cnt_page_views,cnt_sessions,cnt_site_search,cnt_download,cnt_form_step,cnt_form_step_life_plan,cnt_form_step_income_protection,cnt_form_step_duty_of_disclosure,cnt_form_step_personal_details,cnt_form_step_additional_information,cnt_form_step_assessment_summary,cnt_form_step_policy_owner_details,cnt_form_step_commencement_commissions,cnt_form_step_policy_declaration,cnt_form_step_medical_consent,cnt_form_step_submission_instructions,cnt_form_step_submit_application,cnt_form_step_standalone_ci
0,2041760085.1745298539,desktop,Macintosh,WEB,Lismore,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1848242087.1740472255,mobile,iOS,WEB,Sydney,Safari,cpc,Apple,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,733618274.1742968222,desktop,Macintosh,WEB,Busselton,Safari,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29683043.1740533860,desktop,Macintosh,WEB,Wollongong,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,292853932.1721001544,mobile,iOS,WEB,Melbourne,Chrome,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,193905246.1744230489,mobile,iOS,WEB,Junee,Safari,(none),Apple,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1884461768.1742444920,desktop,Macintosh,WEB,Sydney,Chrome,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2118317882.1744236210,mobile,iOS,WEB,Sydney,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,598065373.1743320514,desktop,Macintosh,WEB,Sydney,Chrome,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,380180742.1740534395,desktop,Macintosh,WEB,Brisbane,Chrome,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,485090324.1733908684,mobile,iOS,WEB,Sydney,Safari,(none),Apple,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1863253547.1743724639,mobile,iOS,WEB,Melbourne,Safari,(none),Apple,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,945485822.1741250123,desktop,Macintosh,WEB,Melbourne,Chrome,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,487016537.1743075985,mobile,iOS,WEB,Geraldton,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,216418239.1739510575,desktop,Macintosh,WEB,Strathalbyn,Chrome,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1318871083.1695812262,desktop,Macintosh,WEB,Melbourne,Firefox,(none),Apple,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1634960137.1744022760,desktop,Macintosh,WEB,Melbourne,Chrome,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,72611411.1744513592,mobile,iOS,WEB,Junee,Safari,(none),Apple,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,118856824.1743336011,desktop,Macintosh,WEB,Melbourne,Chrome,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,768974002.1745023071,desktop,Macintosh,WEB,Melbourne,Chrome,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2056685916.1743799591,tablet,iOS,WEB,Sydney,Chrome,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,265876377.1744343513,mobile,iOS,WEB,,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1595384420.1742510348,desktop,Macintosh,WEB,Gold Coast,Chrome,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1876066666.1732775058,desktop,Macintosh,WEB,Brisbane,Chrome,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,802645624.1744008297,mobile,iOS,WEB,,Chrome,(none),Apple,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1757837358.1743901475,tablet,iOS,WEB,Rutherglen,Chrome,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1717475238.1744983296,mobile,iOS,WEB,Perth,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,418923101.1743315324,desktop,Macintosh,WEB,Sydney,Chrome,referral,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1657444092.1744715928,mobile,iOS,WEB,Canberra,Safari,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1148732165.1718570479,desktop,Macintosh,WEB,Sydney,Chrome,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2118698600.1742246806,tablet,iOS,WEB,Melbourne,Chrome,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1669749940.1744868795,desktop,Macintosh,WEB,Forbes,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103540729.1738476687,desktop,Macintosh,WEB,Coffs Harbour,Chrome,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1469209385.1713670378,tablet,iOS,WEB,Sydney,Chrome,cpc,Apple,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1580977408.1744184728,desktop,Macintosh,WEB,Sydney,Chrome,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,735457373.1744615993,desktop,Macintosh,WEB,Melton,Safari,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1076554221.1744105706,mobile,iOS,WEB,Junee,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1063341729.1661910887,desktop,Macintosh,WEB,Sydney,Firefox,cpc,Apple,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,281857554.1743631619,mobile,iOS,WEB,Central Coast,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,676769082.1743470166,mobile,iOS,WEB,Brisbane,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1598520118.1744282611,mobile,iOS,WEB,Robertson,Safari,(none),Apple,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1818283274.1743586238,mobile,iOS,WEB,Bungendore,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1913509077.1741596011,mobile,iOS,WEB,Sydney,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1756161489.1744401628,mobile,iOS,WEB,Brisbane,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,403425478.1743300770,desktop,Macintosh,WEB,Sydney,Chrome,referral,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,304626961.1742417347,desktop,Macintosh,WEB,Brisbane,Safari,(none),Apple,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,233520847.1743550425,mobile,iOS,WEB,,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1281566639.1744808838,mobile,iOS,WEB,Perth,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,587972216.1744784516,desktop,Macintosh,WEB,Strathalbyn,Firefox,(none),Apple,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1535267421.1744196574,mobile,iOS,WEB,Gold Coast,Safari,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,619413196.1742854642,desktop,Macintosh,WEB,Sydney,Chrome,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,721702014.1743993658,mobile,iOS,WEB,Sunshine Coast,Safari,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,167023508.1742977173,desktop,Macintosh,WEB,Cairns,Safari,organic,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,903253317.1744329927,tablet,iOS,WEB,Adelaide,Chrome,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1296630322.1744863465,desktop,Macintosh,WEB,Melbourne,Firefox,organic,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1030037355.1742959673,desktop,Macintosh,WEB,Moruya,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1056815992.1741310066,tablet,iOS,WEB,Perth,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2020525795.1744566519,mobile,iOS,WEB,Adelaide,Safari,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,548678251.1743304357,desktop,Macintosh,WEB,Sydney,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,888675835.1742330393,desktop,Macintosh,WEB,London,Chrome,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,990207378.1744442166,mobile,iOS,WEB,Melbourne,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41048980.1744695870,mobile,iOS,WEB,Broadford,Safari,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2114967727.1740360848,mobile,iOS,WEB,Brisbane,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,94875920.1743511523,mobile,iOS,WEB,Sydney,Chrome,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,708580481.1745298836,mobile,iOS,WEB,Melbourne,Safari,(none),Apple,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1193672689.1742795646,desktop,Macintosh,WEB,Modesto,Chrome,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1596298410.1744864246,mobile,iOS,WEB,Perth,Safari,(none),Apple,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1807625705.1743119159,desktop,Macintosh,WEB,Sydney,Chrome,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,259962485.1744595939,desktop,Macintosh,WEB,Brisbane,Safari,(none),Apple,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1758563548.1744333280,mobile,iOS,WEB,Grafton,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1419461989.1743549976,desktop,Macintosh,WEB,Sunshine Coast,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1083995907.1742206588,desktop,Macintosh,WEB,Sydney,Chrome,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1771720586.1730231575,desktop,Macintosh,WEB,Brisbane,Firefox,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1077254821.1744242814,mobile,iOS,WEB,Brisbane,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2128338837.1744290815,mobile,iOS,WEB,Bowral - Mittagong,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1616915425.1744865242,mobile,iOS,WEB,Newcastle,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,500389431.1743554877,mobile,iOS,WEB,Sydney,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,569266067.1743339582,mobile,iOS,WEB,Melbourne,Chrome,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,246138709.1744360248,desktop,Macintosh,WEB,Manor Lakes,Chrome,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1853378806.1744074872,mobile,iOS,WEB,Sydney,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,622680625.1743658481,mobile,iOS,WEB,Sydney,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,533921760.1743050890,desktop,Macintosh,WEB,Sydney,Chrome,referral,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1398909391.1741999449,desktop,Macintosh,WEB,Cairns,Safari,organic,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1411632343.1727661098,desktop,Macintosh,WEB,Perth,Chrome,organic,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,259421714.1744007134,mobile,iOS,WEB,Broadford,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,177391183.1745298005,desktop,Macintosh,WEB,Hobart,Chrome,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1438689396.1743125473,desktop,Macintosh,WEB,Mackay,Safari,(none),Apple,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1680957262.1744380379,mobile,iOS,WEB,Robertson,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,986920980.1744708984,desktop,Macintosh,WEB,Perth,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1228887360.1734131301,desktop,Macintosh,WEB,Brisbane,Chrome,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,952346001.1741643855,desktop,Macintosh,WEB,Melbourne,Chrome,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1837797919.1744196164,mobile,iOS,WEB,Albury,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1052585255.1744938630,mobile,iOS,WEB,Melbourne,Chrome,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1830438300.1743883353,mobile,iOS,WEB,Grafton,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1720957153.1744800196,mobile,iOS,WEB,Albury,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1072478001.1743920465,mobile,iOS,WEB,Sydney,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1440741724.1743819951,mobile,iOS,WEB,Key West,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,551464481.1743468758,mobile,iOS,WEB,Melbourne,Safari,(none),Apple,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,818538525.1744122889,mobile,iOS,WEB,Perth,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2038047729.1733113762,mobile,iOS,WEB,Brisbane,Chrome,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,90171480.1744168790,mobile,iOS,WEB,Brisbane,Chrome,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,541396882.1744771345,desktop,Macintosh,WEB,Hobart,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,713119117.1743556691,mobile,iOS,WEB,Melbourne,Chrome,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1516113611.1743568955,mobile,iOS,WEB,Perth,Safari,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,960810869.1743309280,desktop,Macintosh,WEB,Sydney,Chrome,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1596894796.1742723697,desktop,Macintosh,WEB,Melbourne,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,54166768.1744162774,desktop,Macintosh,WEB,Sydney,Safari,(none),Apple,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,388216079.1743136308,desktop,Macintosh,WEB,Perth,Chrome,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,356372375.1742455872,desktop,Macintosh,WEB,Sydney,Chrome,organic,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1008006331.1744264735,mobile,iOS,WEB,Junee,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,454825517.1742861211,desktop,Macintosh,WEB,Sydney,Chrome,organic,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1987142166.1743334578,mobile,iOS,WEB,,Safari,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1029232576.1743750587,mobile,iOS,WEB,Brisbane,Safari,(none),Apple,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
